date,ticker,side,price,shares,notional,cash_after,pnl,entry_date,entry_price
2010-12-15,COF,SELL,41.52000045776367,4.987585055617434,207.08453379237113,260.57101017545455,-4.488815134379447,2010-07-29,42.41999816894531
2010-12-15,SYY,BUY,29.190000534057617,8.085420271410234,236.013422040545,24.557588134909537,,,
2010-12-17,CTAS,SELL,7.297500133514404,32.8993220877784,240.08280732809627,264.6403954630058,12.830746909319437,2010-10-13,6.90749979019165
2010-12-17,AES,BUY,11.4399995803833,20.898015492043594,239.07328845982244,25.567107003183366,,,
2010-12-20,CL,SELL,40.220001220703125,5.872468848515861,236.190704255849,261.75781125903234,9.572130495554294,2010-10-20,38.59000015258789
2010-12-20,ADM,BUY,30.25,7.936608895584395,240.08241909142794,21.6753921676044,,,
2010-12-21,K,SELL,47.99060821533203,4.583207872036513,219.95093335632993,241.62632552393433,1.463163377361266,2010-09-22,47.671363830566406
2010-12-21,EOG,BUY,45.82500076293945,5.258798345979676,240.98443821666336,0.641887307270963,,,
2010-12-22,AMGN,SELL,56.95000076293945,4.177893836527369,237.9310571777137,238.57294448498467,0.7938100288763245,2010-12-14,56.7599983215332
2010-12-23,LH,SELL,75.79037475585938,3.2314440779637894,244.91235767147805,483.4853021564627,28.927528818711767,2010-05-13,66.83848571777344
2010-12-23,PHM,SELL,7.380000114440918,25.28758204333939,186.6223583737788,670.1076605302414,-29.839354528298088,2010-08-05,8.5600004196167
2010-12-23,CBRE,SELL,20.940000534057617,12.028586620216455,251.87861025129087,921.9862707815323,25.260036490996203,2010-10-20,18.84000015258789
2010-12-23,ANTM,BUY,57.43999862670898,4.203036180069775,241.42239241121604,680.5638783703163,,,
2010-12-23,CSCO,BUY,19.690000534057617,12.261167387661056,241.42239241121604,439.14148595910024,,,
2010-12-23,GIS,BUY,35.7400016784668,6.754963096621006,241.42239241121604,197.7190935478842,,,
2010-12-28,CF,SELL,26.39800071716309,9.26888204107448,244.6799547675842,442.3990483154684,19.501728663012234,2010-11-23,24.29400062561035
2010-12-28,PRU,SELL,59.459999084472656,4.345948682222278,258.4101046661018,700.8091529815702,25.29342000425537,2010-12-07,53.63999938964844
2010-12-28,AES,SELL,12.09000015258789,20.898015492043594,252.65701048759115,953.4661634691613,13.583722027768719,2010-12-17,11.4399995803833
2010-12-28,CTAS,BUY,7.025000095367432,34.44702310145523,241.99034057284712,711.4758228963142,,,
2010-12-29,APD,SELL,84.41258239746094,2.9797189643588644,251.52577260021963,963.0015954965338,22.878513725818163,2010-10-18,76.73450469970703
2010-12-29,ALL,SELL,31.90999984741211,7.655720158324971,244.29402908397964,1207.2956245805135,11.177344422133316,2010-12-07,30.450000762939453
2010-12-29,FIS,BUY,27.76000022888184,8.720673054762946,242.08588599622308,965.2097385842904,,,
2010-12-29,HPQ,BUY,19.218891143798828,12.596246275859393,242.08588599622306,723.1238525880674,,,
2010-12-29,KR,BUY,10.989999771118164,22.02783357943531,242.08588599622306,481.03796659184434,,,
2010-12-29,OMC,BUY,46.2400016784668,5.235421219912248,242.08588599622306,238.95208059562128,,,
2010-12-30,ADBE,SELL,30.56999969482422,7.871380387355559,240.62809603930478,479.58017663492603,14.562056719301136,2010-11-26,28.71999931335449
2010-12-30,MU,BUY,7.900000095367432,30.610421064266166,241.82232932693995,237.75784730798608,,,
2011-01-04,ABC,SELL,33.939998626708984,7.260247225282078,246.41278085564144,484.1706281636275,14.375286182581085,2010-11-04,31.959999084472656
2011-01-04,AXP,BUY,43.95000076293945,5.559904587534515,244.3578108640125,239.812817299615,,,
2011-01-06,CVS,SELL,35.029998779296875,7.303208789738292,255.8313949894826,495.6442122890976,29.21282122918787,2010-10-20,31.030000686645508
2011-01-06,KEY,SELL,8.710000038146973,27.60563694787473,240.44509886906036,736.0893111581579,14.630980210873261,2010-10-27,8.180000305175781
2011-01-06,T,SELL,22.016616821289062,10.814523243870843,238.09921436522836,974.1885255233863,4.982529703381984,2010-12-07,21.555891036987305
2011-01-06,BF-B,BUY,18.43199920654297,13.293155597267937,245.01943342129485,729.1690921020914,,,
2011-01-06,HSY,BUY,47.93000030517578,5.112026535806971,245.01943342129485,484.1496586807966,,,
2011-01-06,HUM,BUY,57.060001373291016,4.294066377923101,245.0194334212949,239.1302252595017,,,
2011-01-10,CSCO,SELL,20.790000915527344,12.261167387661056,254.90968121490735,494.03990647440907,13.487288803691332,2010-12-23,19.690000534057617
2011-01-10,EMR,BUY,57.18000030517578,4.272763171713771,244.31659946253723,249.72330701187184,,,
2011-01-11,ITW,SELL,54.459999084472656,4.758426186962068,259.14388578548494,508.8671927973568,30.73942881130567,2010-11-15,48.0
2011-01-11,VZ,SELL,35.36000061035156,6.969925351956078,246.45656469927175,755.3237574966286,18.05210772509245,2010-11-15,32.77000045776367
2011-01-11,AAPL,SELL,12.20142936706543,20.258758862374773,247.1858153236766,1002.5095728203052,19.419486854450195,2010-11-24,11.242856979370115
2011-01-11,DIS,SELL,39.400001525878906,6.360402865888573,250.59988262121433,1253.1094554415195,14.438117417128431,2010-12-13,37.130001068115234
2011-01-11,BEN,BUY,38.619998931884766,6.3529901277688845,245.35247194870877,1007.7569834928107,,,
2011-01-11,COST,BUY,71.06999969482422,3.4522649922929003,245.35247194870877,762.404511544102,,,
2011-01-11,EXPE,BUY,52.720001220703125,4.653878343469366,245.35247194870877,517.0520395953932,,,
2011-01-11,FTI,BUY,32.581844329833984,7.530343263105233,245.35247194870877,271.6995676466845,,,
2011-01-11,GILD,BUY,18.584999084472656,13.201640249403896,245.35247194870877,26.347095697975732,,,
2011-01-12,CI,SELL,39.31999969482422,6.353924467950454,249.83630814074797,276.18340383872373,23.25536258316673,2010-10-21,35.65999984741211
2011-01-12,APH,BUY,6.602499961853027,37.50969749951584,247.6577763096719,28.52562752905183,,,
2011-01-13,ISRG,SELL,31.012222290039062,6.600931968258045,204.7095695210436,233.23519705009542,-12.21906679173646,2010-09-17,32.86333465576172
2011-01-13,AIG,SELL,57.18999862670898,5.3843580111559,307.9314272637154,541.1666243138109,79.5269702895361,2010-11-15,42.41999816894531
2011-01-13,AKAM,BUY,50.380001068115234,4.912043098742776,247.46873656128915,293.69788775252175,,,
2011-01-13,ES,BUY,31.75,7.794290915316194,247.46873656128915,46.2291511912326,,,
2011-01-18,MSI,SELL,37.709999084472656,6.940857575281204,261.7397328093093,307.96888400054195,31.38011953052969,2010-11-09,33.188926696777344
2011-01-18,AEE,BUY,28.38999938964844,8.787187712432841,249.46825379269464,58.50063020784731,,,
2011-01-19,BXP,SELL,89.62999725341797,2.582660568290131,231.48385964235536,289.98448985020264,9.943239247089721,2010-09-24,85.77999877929688
2011-01-19,EOG,SELL,50.720001220703125,5.258798345979676,266.7262585275207,556.7107483777233,25.741820310857353,2010-12-21,45.82500076293945
2011-01-19,HPQ,SELL,21.03542137145996,12.596246275859393,264.9673481113856,821.678096489109,22.88146211516256,2010-12-29,19.218891143798828
2011-01-19,HSY,SELL,49.20000076293945,5.112026535806971,251.5117094618697,1073.1898059509786,6.492276040574891,2011-01-06,47.93000030517578
2011-01-19,HUM,SELL,58.36000061035156,4.294066377923101,250.6017164364823,1323.7915223874609,5.582283015187377,2011-01-06,57.060001373291016
2011-01-19,PEG,BUY,31.770000457763672,7.802450270129028,247.8838486536775,1075.9076737337834,,,
2011-01-20,ANTM,SELL,61.560001373291016,4.203036180069775,258.73891301708716,1334.6465867508705,17.31652060587115,2010-12-23,57.43999862670898
2011-01-20,AON,BUY,45.06999969482422,5.525487397553329,249.03371532148358,1085.6128714293868,,,
2011-01-20,BIIB,BUY,68.77999877929688,3.6207286964425474,249.03371532148358,836.5791561079033,,,
2011-01-20,CVS,BUY,35.310001373291016,7.052781241460281,249.0337153214836,587.5454407864197,,,
2011-01-20,DGX,BUY,54.25,4.590483231732417,249.0337153214836,338.5117254649361,,,
2011-01-20,EQR,BUY,51.18000030517578,4.8658404422928285,249.0337153214836,89.47801014345248,,,
2011-01-25,FE,SELL,38.97999954223633,5.893924245418171,229.7451643883759,319.22317453182836,11.257394409407238,2010-09-22,37.06999969482422
2011-01-25,ALL,BUY,31.790000915527344,7.874060983999357,250.3164058902577,68.90676864157066,,,
2011-01-26,KMB,SELL,62.44486999511719,3.5445068579800165,221.33626994336342,290.2430385849341,-3.0925194951239168,2010-10-06,63.31735229492188
2011-01-26,CF,BUY,26.91200065612793,9.321641820045116,250.86403077724373,39.37900780769036,,,
2011-01-27,GILD,SELL,19.46999931335449,13.201640249403896,257.03592659104686,296.4149343987372,11.68345464233806,2011-01-11,18.584999084472656
2011-01-27,AMZN,BUY,9.22249984741211,27.222468901317196,251.05921528857874,45.355719110158475,,,
2011-01-28,ADM,SELL,32.7599983215332,7.936608895584395,260.00329409801026,305.35901320816873,19.92087500658232,2010-12-20,30.25
2011-01-28,BEN,SELL,40.27999877929688,6.3529901277688845,255.89843459141582,561.2574477995845,10.54596264270703,2011-01-11,38.619998931884766
2011-01-28,APH,SELL,6.877500057220459,37.50969749951584,257.9729466992423,819.2303944988269,10.315170389570367,2011-01-12,6.602499961853027
2011-01-28,DGX,SELL,57.36000061035156,4.590483231732417,263.3101209739801,1082.5405154728069,14.27640565249643,2011-01-20,54.25
2011-01-28,EQR,SELL,52.88999938964844,4.8658404422928285,257.3542980229944,1339.8948134958014,8.320582701510762,2011-01-20,51.18000030517578
2011-01-28,VRSN,BUY,33.75,7.318982963586506,247.01567502104456,1092.879138474757,,,
2011-01-31,WMT,SELL,18.690000534057617,12.709219409127542,237.53531754404918,1330.414456018806,11.523038849307676,2010-10-15,17.78333282470703
2011-01-31,ADSK,BUY,40.68000030517578,6.097473573080604,248.04522681372023,1082.3692292050857,,,
2011-01-31,AVY,BUY,42.09000015258789,5.8932104042406195,248.04522681372023,834.3240023913655,,,
2011-01-31,BK,BUY,31.229999542236328,7.942530593964848,248.04522681372023,586.2787755776453,,,
2011-01-31,CB,BUY,61.59000015258789,4.0273620100534755,248.04522681372023,338.2335487639251,,,
2011-01-31,ETR,BUY,36.084999084472656,6.873915286323336,248.04522681372018,90.18832195020494,,,
2011-02-02,PEG,SELL,32.59000015258789,7.802450270129028,254.28185549406444,344.4701774442694,6.398006840386946,2011-01-19,31.770000457763672
2011-02-02,HSY,BUY,48.61000061035156,5.162637449673656,250.95580957966024,93.51436786460914,,,
2011-02-07,ADSK,SELL,43.52000045776367,6.097473573080604,265.36205269166976,358.8764205562789,17.316825877949547,2011-01-31,40.68000030517578
2011-02-07,HSY,SELL,49.79999923706055,5.162637449673656,257.09934105496825,615.9757616112472,6.1435314753080235,2011-02-02,48.61000061035156
2011-02-07,APD,BUY,82.56243896484375,3.0649871299057883,253.05281284087826,362.922948770369,,,
2011-02-07,C,BUY,49.0,5.164343119201597,253.05281284087826,109.87013592949071,,,
2011-02-09,COST,SELL,74.66999816894531,3.4522649922929003,257.78062065322484,367.65075658271553,12.42814870451611,2011-01-11,71.06999969482422
2011-02-09,MDLZ,BUY,31.239999771118164,8.126832848492148,253.88225632681028,113.76850025590525,,,
2011-02-10,CF,SELL,30.073999404907227,9.321641820045116,280.3390505487951,394.1075508047004,29.475019771551423,2011-01-26,26.91200065612793
2011-02-10,CMS,BUY,19.280000686645508,13.124262527433935,253.03579054064215,141.07176026405824,,,
2011-02-11,ES,SELL,33.56999969482422,7.794290915316194,261.6543436485358,402.72610391259406,14.185607087246654,2011-01-13,31.75
2011-02-11,CL,BUY,39.459999084472656,6.4177351198790085,253.24382195481368,149.48228195778037,,,
2011-02-16,LMT,SELL,81.27999877929688,2.5983592326880927,211.19463526106293,360.6769172188433,-7.587204201711378,2010-04-19,84.19999694824219
2011-02-16,FIS,SELL,31.51000022888184,8.720673054762946,274.78840995158413,635.4653271704274,32.702523955361045,2010-12-29,27.76000022888184
2011-02-16,A,BUY,31.165950775146484,8.179225451935254,254.9133378138394,380.55198935658797,,,
2011-02-16,IFF,BUY,56.810001373291016,4.487120782462889,254.9133378138394,125.63865154274856,,,
2011-02-22,BAX,SELL,28.40847396850586,8.194395500386625,232.79027126037496,358.42892280312356,7.789355218342177,2010-11-17,27.457902908325195
2011-02-22,AMT,SELL,52.97999954223633,4.5134675434433325,239.12350838552626,597.5524311886498,5.461291595363481,2010-12-06,51.77000045776367
2011-02-22,OMC,SELL,48.709999084472656,5.235421219912248,255.01736282875433,852.5697940174042,12.931476832531285,2010-12-29,46.2400016784668
2011-02-22,MU,SELL,10.920000076293944,30.610421064266166,334.26580035717626,1186.8355943745805,92.44347103023632,2010-12-30,7.900000095367432
2011-02-22,VRSN,SELL,35.099998474121094,7.318982963586506,256.89629085400463,1443.7318852285853,9.880615832960064,2011-01-28,33.75
2011-02-22,CB,SELL,64.83999633789062,4.0273620100534755,261.13413798322716,1704.8660232118125,13.088911169506948,2011-01-31,61.59000015258789
2011-02-22,APD,SELL,84.9491195678711,3.0649871299057883,260.36795817235287,1965.2339813841654,7.315145331474595,2011-02-07,82.56243896484375
2011-02-22,DUK,BUY,53.93999862670898,4.667130539597607,251.74501489656643,1713.488966487599,,,
2011-02-23,KR,SELL,11.55500030517578,22.02783357943531,254.53162373273628,1968.0205902203354,12.445737736513225,2010-12-29,10.989999771118164
2011-02-23,DGX,BUY,56.65999984741211,4.426678333740403,250.81559371427372,1717.2049965060617,,,
2011-02-23,MS,BUY,29.64999961853028,8.459210689416743,250.81559371427372,1466.389402791788,,,
2011-02-23,PNW,BUY,41.650001525878906,6.021982821739668,250.81559371427372,1215.5738090775142,,,
2011-02-24,GIS,SELL,36.63999938964844,6.754963096621006,247.50184373729138,1463.0756528148056,6.079451326075353,2010-12-23,35.7400016784668
2011-02-24,AMAT,BUY,15.829999923706056,15.776322214266157,249.73917944819544,1213.33647336661,,,
2011-02-24,AMT,BUY,52.84999847412109,4.725433995433028,249.73917944819544,963.5972939184146,,,
2011-02-24,BKNG,BUY,462.3399963378906,0.5401634758539888,249.73917944819544,713.8581144702191,,,
2011-02-24,CTSH,BUY,37.46500015258789,6.66593296225957,249.73917944819544,464.11893502202366,,,
2011-02-24,FLS,BUY,41.810001373291016,5.973192328277065,249.73917944819544,214.37975557382822,,,
2011-03-02,D,SELL,44.790000915527344,5.061197577455382,226.69104412789133,441.0707997017196,3.846520970750528,2010-10-01,44.02999877929688
2011-03-02,ADI,BUY,39.7400016784668,6.307176421613394,250.64720158130248,190.4235981204171,,,
2011-03-04,PNW,SELL,43.33000183105469,6.021982821739668,260.9325266925597,451.35612481297676,10.116932978285954,2011-02-23,41.650001525878906
2011-03-04,MTB,BUY,88.01000213623047,2.8823702855219007,253.6774149861897,197.67870982678707,,,
2011-03-07,AON,SELL,51.16999816894531,5.525487397553329,282.7391800153342,480.4178898421213,33.70546469385064,2011-01-20,45.06999969482422
2011-03-08,BAC,BUY,14.6899995803833,17.311897148401446,254.3117618456561,226.10612799646523,,,
2011-03-10,DTE,SELL,41.29361724853516,5.389235333735058,222.54102113353713,448.6471491300024,5.458043968157441,2010-08-09,40.28084945678711
2011-03-10,ABT,SELL,23.270299911499023,8.67657958242842,201.9066090890983,650.5537582191007,-7.368558996346005,2010-09-01,24.11954689025879
2011-03-10,BF-B,SELL,18.538667678833008,13.293155597267937,246.43739402076918,896.9911522398698,1.4179605994743525,2011-01-06,18.43199920654297
2011-03-10,A,SELL,32.103004455566406,8.179225451935254,262.5777111265596,1159.5688633664295,7.664373312720229,2011-02-16,31.165950775146484
2011-03-11,AAPL,BUY,12.571070671081545,20.045939680859775,251.99892439632603,907.5699389701034,,,
2011-03-11,AMGN,BUY,53.52999877929688,4.707620589257112,251.9989243963261,655.5710145737773,,,
2011-03-11,AON,BUY,51.25,4.917052183342948,251.9989243963261,403.5720901774513,,,
2011-03-11,AVB,BUY,117.6500015258789,2.141937281155879,251.9989243963261,151.5731657811252,,,
2011-03-14,PM,SELL,63.58000183105469,3.9245232099915692,249.52119287728058,401.0943586584058,16.404508215434195,2010-12-07,59.400001525878906
2011-03-14,CAT,BUY,102.0999984741211,2.4517140916688422,250.32000501836995,150.77435364003583,,,
2011-03-17,SJM,SELL,69.13999938964844,3.6402842440623324,251.68925041261647,402.4636040526523,30.505585853485403,2010-10-04,60.7599983215332
2011-03-17,ABT,BUY,22.67534828186035,10.834513813286602,245.6763741809006,156.78722987175166,,,
2011-03-22,CNP,SELL,16.889999389648438,14.729021213053521,248.77315929859284,405.5603891703445,11.635912149755475,2010-12-14,16.100000381469727
2011-03-22,ADSK,BUY,41.5099983215332,6.019445324475424,249.86716531553571,155.69322385480876,,,
2011-03-28,BMY,SELL,26.979999542236328,8.993212610270481,242.63687210833154,398.3300959631403,6.475106904245675,2010-12-13,26.26000022888184
2011-03-28,BSX,BUY,7.28000020980835,34.740138131396776,252.9082128853396,145.42188307780071,,,
2011-03-31,CL,SELL,40.380001068115234,6.4177351198790085,259.148150995595,404.57003407339573,5.9043290407813265,2011-02-11,39.459999084472656
2011-03-31,LMT,BUY,80.4000015258789,3.20163682592882,257.41160568998725,147.15842838340848,,,
2011-04-05,ABT,SELL,23.98520278930664,10.834513813286602,259.86801093522314,407.0264393186316,14.191636754322538,2011-03-17,22.67534828186035
2011-04-05,EBAY,BUY,13.400672912597656,19.32494334556945,258.9672448284569,148.05919449017472,,,
2011-04-06,CTSH,SELL,40.69499969482422,6.66593296225957,271.2701398648719,419.3293343550466,21.530960416676464,2011-02-24,37.46500015258789
2011-04-06,CAT,SELL,111.0,2.4517140916688422,272.1402641752415,691.4695985302881,21.82025915687151,2011-03-14,102.0999984741211
2011-04-06,CSCO,BUY,18.06999969482422,14.365724600130521,259.5886391402873,431.8809593900008,,,
2011-04-06,D,BUY,45.02999877929688,5.764793386128993,259.5886391402873,172.2923202497135,,,
2011-04-08,CTAS,SELL,7.547500133514404,34.44702310145523,259.98891145740714,432.28123170712064,17.998570884560007,2010-12-28,7.025000095367432
2011-04-08,AEE,SELL,28.46999931335449,8.787187712432841,250.17122813927998,682.4524598464006,0.7029743465853461,2011-01-18,28.38999938964844
2011-04-08,BKNG,SELL,506.8200073242188,0.5401634758539888,273.76565678859413,956.2181166349948,24.02647734039864,2011-02-24,462.3399963378906
2011-04-08,NOV,BUY,71.80342864990234,3.596749688734176,258.25895964658287,697.9591569884119,,,
2011-04-11,ECL,SELL,51.29999923706055,4.4296046605981,227.23871570916236,925.1978726975742,0.6201419488676082,2010-10-20,51.15999984741211
2011-04-11,NEM,SELL,56.95000076293945,3.716569172682982,211.65861721981307,1136.8564899173873,-21.110114035046237,2010-11-08,62.630001068115234
2011-04-11,CINF,BUY,33.0,7.787210523666341,256.97794728098927,879.878542636398,,,
2011-04-11,HIG,BUY,27.299999237060547,9.413111885077791,256.97794728098927,622.9005953554088,,,
2011-04-11,K,BUY,51.37089157104492,5.002403879356344,256.97794728098927,365.9226480744195,,,
2011-04-11,PAYX,BUY,32.29999923706055,7.955973787954042,256.97794728098927,108.94470079343023,,,
2011-04-12,EXPE,SELL,48.41999816894531,4.653878343469366,225.34078086928093,334.28548166271116,-20.011691079427866,2011-01-11,52.720001220703125
2011-04-12,AMZN,SELL,9.02400016784668,27.222468901317196,245.6555639346874,579.9410455973986,-5.403651353891338,2011-01-27,9.22249984741211
2011-04-12,IFF,SELL,62.29999923706055,4.487120782462889,279.5476213240365,859.4886669214351,24.63428351019713,2011-02-16,56.810001373291016
2011-04-12,BF-B,BUY,18.541332244873047,13.747485001284923,254.89668694023274,604.5919799812024,,,
2011-04-12,EIX,BUY,37.91999816894531,6.721959368367824,254.89668694023268,349.69529304096966,,,
2011-04-12,SBUX,BUY,17.885000228881836,14.25198119531524,254.89668694023268,94.79860610073698,,,
2011-04-13,CVS,SELL,35.619998931884766,7.052781241460281,251.2200602876321,346.01866638836907,2.1863449661484844,2011-01-20,35.310001373291016
2011-04-13,FE,BUY,37.720001220703125,6.755211121865234,254.80657176286397,91.2120946255051,,,
2011-04-25,MDLZ,SELL,33.06999969482422,8.126832848492148,268.7543598195228,359.9664544450279,14.87210349271249,2011-02-09,31.239999771118164
2011-04-25,EXC,BUY,29.07988548278809,8.984207489592004,261.25972495094254,98.70672949408538,,,
2011-04-26,AKAM,SELL,40.36000061035156,4.912043098742776,198.25006246333163,296.956791957417,-49.2186740979575,2011-01-13,50.380001068115234
2011-04-26,AIZ,BUY,38.459999084472656,6.853511675942778,263.5860527821819,33.37073917523509,,,
2011-04-28,ADI,SELL,40.540000915527344,6.307176421613394,255.69293790659947,289.06367708183456,5.045736325296986,2011-03-02,39.7400016784668
2011-04-28,PAYX,SELL,32.9900016784668,7.955973787954042,262.46758861844165,551.5312657002762,5.48964133745242,2011-04-11,32.29999923706055
2011-04-28,AMP,BUY,62.16999816894531,4.271693821067918,265.57119703408745,285.96006866618876,,,
2011-04-28,CCL,BUY,38.33000183105469,6.928546421798592,265.57119703408745,20.388871632101313,,,
2011-04-29,AFL,SELL,28.09499931335449,8.499567991719346,238.7953568911648,259.18422852326614,5.397227620138481,2010-12-08,27.459999084472656
2011-04-29,ETR,SELL,34.86000061035156,6.873915286323336,239.62469107673644,498.8089196000026,-8.420535736983748,2011-01-31,36.084999084472656
2011-04-29,AMT,SELL,52.310001373291016,4.725433995433028,247.18745879049774,745.9963783905004,-2.5517206576976945,2011-02-24,52.84999847412109
2011-04-29,BF-B,SELL,19.16266632080078,13.747485001284923,263.4384678298365,1009.4348462203368,8.541780889603755,2011-04-12,18.541332244873047
2011-04-29,EIX,SELL,39.27000045776367,6.721959368367824,263.9713474728733,1273.40619369321,9.074660532640577,2011-04-12,37.91999816894531
2011-04-29,DVN,BUY,91.0,2.920367235381193,265.75341841968856,1007.6527752735215,,,
2011-04-29,KR,BUY,12.154999732971191,21.863712402955954,265.75341841968856,741.8993568538328,,,
2011-04-29,RHI,BUY,30.32999992370605,8.76206459242272,265.75341841968856,476.1459384341443,,,
2011-04-29,SLB,BUY,89.75,2.9610408737569758,265.75341841968856,210.39252001445573,,,
2011-05-02,HIG,SELL,28.81999969482422,9.413111885077791,271.28588165528816,481.6784016697439,14.307934374298902,2011-04-11,27.299999237060547
2011-05-02,FE,SELL,39.619998931884766,6.755211121865234,267.64145743295666,749.3198591027005,12.834885670092708,2011-04-13,37.720001220703125
2011-05-02,EFX,BUY,38.36000061035156,6.911355996518648,265.11962024481227,484.2002388578883,,,
2011-05-02,IRM,BUY,29.75970458984375,8.908677821193528,265.11962024481227,219.080618613076,,,
2011-05-03,EBAY,SELL,14.116162300109863,19.32494334556945,272.79403670648645,491.87465531956246,13.826791878029589,2011-04-05,13.400672912597656
2011-05-03,GD,BUY,74.30999755859375,3.556830690968419,264.30807996219454,227.56657535736792,,,
2011-05-04,AEP,SELL,36.63999938964844,6.203346462575916,227.29061060255935,454.8571859599273,2.791510640936964,2010-10-08,36.18999862670898
2011-05-04,HPQ,BUY,18.59218978881836,14.126428846113091,262.64124614517294,192.21593981475434,,,
2011-05-05,CAG,SELL,19.509727478027344,11.08508334166294,216.26695506706463,408.482894881819,-1.3802439224760026,2010-04-01,19.634241104125977
2011-05-05,PPL,SELL,25.511045455932617,8.294658756772748,211.6054165854791,620.0883114672981,3.9400768192705384,2010-08-13,25.03603172302246
2011-05-05,ALL,SELL,33.41999816894531,7.874060983999357,263.1511036674222,883.2394151347203,12.83469777716454,2011-01-25,31.790000915527344
2011-05-05,BSX,SELL,7.559999942779541,34.740138131396776,262.63544228551297,1145.8748574202332,9.727229400173401,2011-03-28,7.28000020980835
2011-05-05,K,SELL,53.09859085083008,5.002403879356344,265.62059686054766,1411.495454280781,8.642649579558428,2011-04-11,51.37089157104492
2011-05-05,CSX,BUY,8.647777557373047,30.160271348165708,260.81931768894873,1150.6761365918321,,,
2011-05-05,FDX,BUY,95.29000091552734,2.7371110838812958,260.81931768894873,889.8568189028833,,,
2011-05-05,KLAC,BUY,44.52000045776367,5.858475179855158,260.81931768894873,629.0375012139345,,,
2011-05-05,LEN,BUY,17.81905174255371,14.637104232998304,260.81931768894873,368.2181835249858,,,
2011-05-05,MAR,BUY,33.46842575073242,7.792996289442775,260.8193176889488,107.39886583603703,,,
2011-05-06,AVB,SELL,126.08999633789062,2.141937281155879,270.0768639369362,377.47572977297324,18.077939540610107,2011-03-11,117.6500015258789
2011-05-06,CAT,BUY,110.33999633789062,2.373132357577075,261.8514156443842,115.62431412858905,,,
2011-05-09,CMS,SELL,20.059999465942383,13.124262527433935,263.27269929121235,378.8970134198014,10.236908750570189,2011-02-10,19.280000686645508
2011-05-09,AMGN,SELL,57.68999862670898,4.707620589257112,271.5826253293097,650.479638749111,19.58370093298362,2011-03-11,53.52999877929688
2011-05-09,ADBE,BUY,33.970001220703125,7.745218739653826,263.1050900406532,387.37454870845784,,,
2011-05-09,AES,BUY,13.140000343322754,20.023217896973126,263.1050900406532,124.26945866780466,,,
2011-05-11,AXP,SELL,49.83000183105469,5.559904587534515,277.05005577733425,401.3195144451389,32.69224491332174,2011-01-04,43.95000076293945
2011-05-11,ICE,BUY,24.062000274658203,10.89557399647874,262.1693044958302,139.1502099493087,,,
2011-05-13,ADBE,SELL,35.33000183105469,7.745218739653826,273.63859225388876,412.78880220319746,10.533502213235563,2011-05-09,33.970001220703125
2011-05-16,ED,SELL,53.34999847412109,4.79065145755227,255.58124795045958,668.3700501536571,18.4440008016222,2010-12-14,49.5
2011-05-16,COF,BUY,53.47999954223633,4.849872453099632,259.3711765716729,408.9988735819842,,,
2011-05-16,MMC,BUY,30.100000381469727,8.616982501148005,259.3711765716729,149.6276970103113,,,
2011-05-18,DUK,SELL,57.41999816894531,4.667130539597607,267.9866270379233,417.6143240482346,16.241612141356892,2011-02-22,53.93999862670898
2011-05-18,CF,BUY,28.038000106811523,9.315162701861187,261.1785328297507,156.43579121848393,,,
2011-05-19,BIIB,SELL,96.72000122070312,3.6207286964425474,350.19688393975804,506.63267515824197,101.16316861827444,2011-01-20,68.77999877929688
2011-05-19,CRM,BUY,33.95249938964844,7.705443964176291,261.61908149066574,245.01359366757623,,,
2011-05-20,JNJ,SELL,65.69000244140625,3.56102992122949,233.9240642194859,478.93765788706213,5.5196072453065925,2010-11-15,64.13999938964844
2011-05-20,GILD,BUY,20.489999771118164,12.690796410907037,260.0344155547924,218.9032423322697,,,
2011-05-23,CPB,SELL,34.95000076293945,5.9577947984768524,208.2249327522027,427.12817508447245,-8.579216328020598,2010-08-04,36.38999938964844
2011-05-23,ORLY,BUY,3.9346671104431152,65.33840124671315,257.0848584343777,170.04331665009477,,,
2011-05-24,SYY,SELL,31.8700008392334,8.085420271410234,257.6823508353989,427.72566748549366,21.668928794853876,2010-12-15,29.190000534057617
2011-05-24,AVB,BUY,126.86000061035156,2.0246567372356927,256.84795492147236,170.8777125640213,,,
2011-05-25,D,SELL,47.18000030517578,5.764793386128993,271.9829537168412,442.8606662808625,12.39431457655392,2011-04-06,45.02999877929688
2011-05-25,ABC,BUY,41.52000045776367,6.226288545331484,258.51550325233194,184.34516302853058,,,
2011-06-01,CF,SELL,29.6200008392334,9.315162701861187,275.915127046724,460.2602900752546,14.73659421697333,2011-05-18,28.038000106811523
2011-06-01,CRM,SELL,36.44499969482422,7.705443964176291,280.82490292289003,741.0851929981446,19.205821432224287,2011-05-19,33.95249938964844
2011-06-01,AVB,SELL,129.72000122070312,2.0246567372356927,262.63847442571887,1003.7236674238635,5.790519504246484,2011-05-24,126.86000061035156
2011-06-02,ADBE,BUY,34.2599983215332,7.491977726196382,256.67514432445216,747.0485230994113,,,
2011-06-02,ANTM,BUY,78.0,3.2907069785186174,256.67514432445216,490.3733787749592,,,
2011-06-02,EOG,BUY,55.45500183105469,4.628530084741871,256.67514432445216,233.69823445050702,,,
2011-06-24,SBUX,SELL,18.674999237060547,14.25198119531524,266.15573794911336,499.8539723996204,11.259051008880679,2011-04-12,17.885000228881836
