date,cash,holdings_value,equity,n_positions
2015-06-09,114.05681779517522,21550.600098336083,21664.65691613126,56
2015-06-10,114.05681779517522,21818.90577292379,21932.962590718966,56
2015-06-11,114.05681779517522,21895.668649379546,22009.72546717472,56
2015-06-12,114.05681779517522,21768.743840383,21882.800658178174,56
2015-06-15,114.05681779517522,21681.120197072283,21795.17701486746,56
2015-06-16,114.05681779517522,21785.074502743682,21899.131320538858,56
2015-06-17,114.05681779517522,21748.63446278866,21862.691280583836,56
2015-06-18,114.05681779517522,21937.44895106894,22051.505768864114,56
2015-06-19,114.05681779517522,21854.74307342846,21968.799891223636,56
2015-06-22,114.05681779517522,22002.357228144123,22116.4140459393,56
2015-06-23,125.75957877912867,21989.853411262746,22115.612990041875,56
2015-06-24,125.75957877912867,21865.481180625167,21991.240759404296,56
2015-06-25,125.75957877912867,21756.31605633922,21882.075635118348,56
2015-06-26,125.75957877912867,21815.16086309828,21940.92044187741,56
2015-06-29,967.6103121517692,20502.081156513395,21469.691468665165,54
2015-06-30,104.68641373548263,21468.41104667168,21573.097460407163,56
2015-07-01,104.68641373548263,21602.595112976054,21707.281526711537,56
2015-07-02,104.68641373548263,21570.741533056585,21675.427946792068,56
2015-07-06,104.68641373548263,21447.1300593056,21551.816473041083,56
2015-07-07,104.68641373548263,21554.041934232253,21658.728347967735,56
2015-07-08,104.68641373548263,21145.556745745434,21250.243159480917,56
2015-07-09,104.68641373548263,21240.753997688997,21345.44041142448,56
2015-07-10,104.68641373548263,21468.035776380915,21572.722190116398,56
2015-07-13,104.68641373548263,21684.34500448441,21789.031418219893,56
2015-07-14,104.68641373548263,21749.956900030535,21854.643313766017,56
2015-07-15,110.82737763107525,21722.04966544447,21832.877043075543,56
2015-07-16,110.82737763107525,21845.06647905885,21955.893856689923,56
2015-07-17,450.37076589897623,21411.69691157826,21862.067677477236,55
2015-07-20,111.74668797924772,21720.8272382769,21832.573926256147,56
2015-07-21,120.00090199723547,21648.78527845281,21768.786180450046,56
2015-07-22,120.00090199723547,21699.455511106265,21819.4564131035,56
2015-07-23,154.27957064743867,21540.20669140556,21694.486262053,56
2015-07-24,154.27957064743867,21275.96103445974,21430.240605107178,56
2015-07-27,154.27957064743867,21137.62598915181,21291.90555979925,56
2015-07-28,154.27957064743867,21411.18634556834,21565.46591621578,56
2015-07-29,154.27957064743867,21656.769239085534,21811.048809732973,56
2015-07-30,154.27957064743867,21675.60482645634,21829.88439710378,56
2015-07-31,154.27957064743867,21639.8081705803,21794.08774122774,56
2015-08-03,177.89648296576075,21546.328604149632,21724.225087115392,56
2015-08-04,177.89648296576075,21436.58175263239,21614.47823559815,56
2015-08-05,177.89648296576075,21556.191094160084,21734.087577125843,56
2015-08-06,173.2137080215523,21458.717726527255,21631.931434548806,56
2015-08-07,155.05914649021446,21415.48641123859,21570.545557728805,56
2015-08-10,155.05914649021446,21787.96330374477,21943.022450234985,56
2015-08-11,155.05914649021446,21538.061267571185,21693.1204140614,56
2015-08-12,161.81164554004118,21509.883187471827,21671.69483301187,56
2015-08-13,131.6020139170693,21523.386697984355,21654.988711901424,56
2015-08-14,131.6020139170693,21636.788949051162,21768.39096296823,56
2015-08-17,131.6020139170693,21701.04167135434,21832.64368527141,56
2015-08-18,137.60287036912064,21576.805749379975,21714.408619749094,56
2015-08-19,165.60109465021281,21315.19374956262,21480.794844212833,56
2015-08-20,165.60109465021281,20804.564954851034,20970.166049501247,56
2015-08-21,165.60109465021281,20170.952084955028,20336.553179605242,56
2015-08-24,165.60109465021281,19275.85521149137,19441.456306141583,56
2015-08-25,165.60109465021281,18999.325418792556,19164.92651344277,56
2015-08-26,165.60109465021281,19639.55313884521,19805.154233495425,56
2015-08-27,165.60109465021281,20169.806207525013,20335.407302175227,56
2015-08-28,165.60109465021281,20183.60155263087,20349.202647281083,56
2015-08-31,165.60109465021281,20086.403305426313,20252.004400076527,56
2015-09-01,165.60109465021281,19456.780560662417,19622.38165531263,56
2015-09-02,165.60109465021281,19725.388086386734,19890.989181036948,56
2015-09-03,165.60109465021281,19807.215970053618,19972.81706470383,56
2015-09-04,165.60109465021281,19463.004041923286,19628.6051365735,56
2015-09-08,165.60109465021281,19911.189301646667,20076.79039629688,56
2015-09-09,165.60109465021281,19664.07402392364,19829.675118573854,56
2015-09-10,165.60109465021281,19752.876384500785,19918.477479151,56
2015-09-11,165.60109465021281,19782.342481318385,19947.9435759686,56
2015-09-14,165.60109465021281,19716.121135547415,19881.72223019763,56
2015-09-15,165.60109465021281,19993.60843139297,20159.209526043185,56
2015-09-16,165.60109465021281,20155.460687149243,20321.061781799457,56
2015-09-17,165.60109465021281,19983.20317195052,20148.804266600735,56
2015-09-18,165.60109465021281,19581.072224128067,19746.67331877828,56
2015-09-21,165.60109465021281,19682.955472482827,19848.55656713304,56
2015-09-22,165.60109465021281,19374.2073952384,19539.808489888615,56
2015-09-23,165.60109465021281,19277.083035413478,19442.68413006369,56
2015-09-24,165.60109465021281,19183.387056826297,19348.98815147651,56
2015-09-25,165.60109465021281,19282.818190996983,19448.419285647196,56
2015-09-28,165.60109465021281,18727.76044017979,18893.361534830005,56
2015-09-29,165.60109465021281,18732.12077723816,18897.721871888374,56
2015-09-30,165.60109465021281,19019.827785353682,19185.428880003896,56
2015-10-01,165.60109465021281,18980.359385175165,19145.96047982538,56
2015-10-02,165.60109465021281,19238.741172290505,19404.34226694072,56
2015-10-05,165.60109465021281,19667.170503140118,19832.77159779033,56
2015-10-06,165.60109465021281,19623.455203265436,19789.05629791565,56
2015-10-07,165.60109465021281,19804.334145474837,19969.93524012505,56
2015-10-08,165.60109465021281,20014.041290077592,20179.642384727806,56
2015-10-09,151.87142287195542,20002.89764166884,20154.769064540793,56
2015-10-12,151.87142287195542,20001.385026776272,20153.256449648226,56
2015-10-13,596.4510458917854,19424.40080248876,20020.851848380546,55
2015-10-14,261.1673027547539,19617.89401888613,19879.061321640886,56
2015-10-15,261.1673027547539,19959.271978682784,20220.43928143754,56
2015-10-16,224.3865231274856,20016.5136221892,20240.900145316686,56
2015-10-19,613.013064447447,19578.03466831543,20191.04773276288,55
2015-10-20,88.67836280589927,20198.86050997729,20287.53887278319,56
2015-10-21,103.49343941886804,19995.521356718204,20099.01479613707,56
2015-10-22,103.49343941886804,20247.03870744846,20350.53214686733,56
2015-10-23,106.883858711436,20490.733557933676,20597.617416645113,56
2015-10-26,1598.0690828938239,18892.76612249336,20490.835205387186,52
2015-10-27,586.7001227801045,19813.474712020285,20400.17483480039,54
2015-10-28,170.8665495547503,20620.81211171296,20791.67866126771,55
2015-10-29,173.2631398576949,20616.580669068175,20789.84380892587,55
2015-10-30,2278.7008018733627,18398.48498451985,20677.185786393213,50
2015-11-02,181.10135816055953,20794.893078967474,20975.994437128033,55
2015-11-03,187.35452500092214,20763.872082529448,20951.22660753037,55
2015-11-04,187.35452500092214,20663.648175733146,20851.00270073407,55
2015-11-05,62.362499548991764,20772.166831191018,20834.52933074001,55
2015-11-06,60.89847424883948,20771.316143836288,20832.214618085127,55
2015-11-09,2025.688704318122,18666.91467481774,20692.603379135864,50
2015-11-10,401.383600834588,20341.847901844292,20743.231502678882,54
2015-11-11,69.10860476384221,20524.100523745405,20593.209128509247,55
2015-11-12,923.5398613968375,19350.98836130209,20274.52822269893,53
2015-11-13,118.88907758653204,19997.380517671103,20116.269595257636,55
2015-11-16,118.88907758653204,20257.880426858224,20376.769504444757,55
2015-11-17,118.88907758653204,20199.769289441672,20318.658367028205,55
2015-11-18,118.88907758653204,20490.59075872444,20609.479836310973,55
2015-11-19,118.88907758653204,20409.232305658632,20528.121383245165,55
2015-11-20,118.88907758653204,20507.245744956646,20626.13482254318,55
2015-11-23,149.78680377550427,20450.64257277489,20600.429376550393,55
2015-11-24,149.78680377550427,20521.66247061646,20671.44927439196,55
2015-11-25,149.78680377550427,20565.410011589167,20715.19681536467,55
2015-11-27,172.44668004018047,20567.579086300004,20740.025766340183,55
2015-11-30,172.44668004018047,20503.604753044645,20676.051433084824,55
2015-12-01,172.44668004018047,20709.687128186655,20882.133808226834,55
2015-12-02,172.44668004018047,20434.853343233437,20607.300023273616,55
2015-12-03,172.44668004018047,20115.769819266294,20288.216499306473,55
2015-12-04,172.44668004018047,20471.559378275946,20644.006058316125,55
2015-12-07,182.5537139344097,20255.14903855347,20437.70275248788,55
2015-12-08,182.5537139344097,20118.64667675524,20301.20039068965,55
2015-12-09,202.71249195512007,19993.29532927187,20196.00782122699,55
2015-12-10,202.71249195512007,19980.266053792966,20182.978545748087,55
2015-12-11,202.71249195512007,19712.38826363277,19915.10075558789,55
2015-12-14,202.71249195512007,19729.072069153004,19931.784561108125,55
2015-12-15,202.71249195512007,20001.24133912064,20203.95383107576,55
2015-12-16,202.71249195512007,20275.33866859133,20478.05116054645,55
2015-12-17,672.4719625053174,19550.97650852843,20223.44847103375,54
2015-12-18,1527.6865495558425,18381.136851741347,19908.823401297188,52
2015-12-21,325.8909386240271,19704.03591023956,20029.926848863586,55
2015-12-22,325.8909386240271,19914.05845874026,20239.949397364286,55
2015-12-23,325.8909386240271,20226.998998694504,20552.88993731853,55
2015-12-24,325.8909386240271,20197.72654677154,20523.617485395567,55
2015-12-28,325.8909386240271,20148.661109121305,20474.552047745332,55
2015-12-29,325.8909386240271,20343.732049808543,20669.62298843257,55
2015-12-30,325.8909386240271,20203.877068246275,20529.7680068703,55
2015-12-31,1170.8169205876948,19163.834614370197,20334.65153495789,53
2016-01-04,613.8738147863164,19474.662181449054,20088.53599623537,54
2016-01-05,210.3696382915437,19964.83918644709,20175.208824738635,55
2016-01-06,210.3696382915437,19587.022454701193,19797.392092992737,55
2016-01-07,210.3696382915437,19157.331301645758,19367.700939937302,55
2016-01-08,210.3696382915437,18893.71086175275,19104.080500044292,55
2016-01-11,210.3696382915437,18854.031643941296,19064.40128223284,55
2016-01-12,225.80643531036048,18947.168583505194,19172.975018815556,55
2016-01-13,225.80643531036048,18529.20618693259,18755.012622242954,55
2016-01-14,225.80643531036048,18760.38093842094,18986.187373731304,55
2016-01-15,225.80643531036048,18435.677193869218,18661.48362917958,55
2016-01-19,225.80643531036048,18386.74989947402,18612.55633478438,55
2016-01-20,225.80643531036048,18175.77324566269,18401.579680973053,55
2016-01-21,225.80643531036048,18316.742582969702,18542.549018280064,55
2016-01-22,225.80643531036048,18643.864995003893,18869.671430314254,55
2016-01-25,225.80643531036048,18311.67337533004,18537.4798106404,55
2016-01-26,225.80643531036048,18606.74939571433,18832.555831024692,55
2016-01-27,307.14705112554617,18369.42504147628,18676.572092601826,55
2016-01-28,307.14705112554617,18372.661176672606,18679.808227798152,55
2016-01-29,307.14705112554617,18868.542644905472,19175.68969603102,55
2016-02-01,305.2822437119021,18872.5784313467,19177.860675058604,55
2016-02-02,305.2822437119021,18405.629631627973,18710.911875339876,55
2016-02-03,305.2822437119021,18559.607293362442,18864.889537074345,55
2016-02-04,305.2822437119021,18647.42216420143,18952.704407913334,55
2016-02-05,686.6304107904921,17919.220305887175,18605.850716677665,54
2016-02-08,11.428378467686457,18311.3327019696,18322.76108043729,56
2016-02-09,11.428378467686457,18291.12604290072,18302.554421368408,56
2016-02-10,25.073881398614787,18314.532221275003,18339.606102673617,56
2016-02-11,119.24631731696434,17937.650507165006,18056.89682448197,56
2016-02-12,119.24631731696434,18396.134563399788,18515.38088071675,56
2016-02-16,119.24631731696434,18737.665446082432,18856.911763399396,56
2016-02-17,119.24631731696434,19035.98840783452,19155.234725151484,56
2016-02-18,138.6138452931093,18965.058151320478,19103.671996613586,56
2016-02-19,351.32642008896556,18722.132705486252,19073.459125575217,55
2016-02-22,325.2871901751107,19065.425357054184,19390.712547229294,55
2016-02-23,1113.1518952252304,18031.817814896942,19144.96971012217,53
2016-02-24,237.95646588549778,18973.636540395073,19211.59300628057,55
2016-02-25,237.95646588549778,19196.36239452763,19434.31886041313,55
2016-02-26,237.95646588549778,19218.19549482897,19456.15196071447,55
2016-02-29,646.7845580314131,18659.91122533027,19306.695783361683,54
2016-03-01,252.05827731031218,19484.255758744734,19736.314036055046,55
2016-03-02,246.68252040877576,19669.529769796853,19916.21229020563,55
2016-03-03,226.94041727252898,19825.978424167904,20052.918841440434,55
2016-03-04,226.94041727252898,19903.659389763845,20130.599807036375,55
2016-03-07,1456.872149239617,18778.88461018117,20235.756759420787,52
2016-03-08,1809.7720210873274,18066.088336069195,19875.86035715652,50
2016-03-09,990.0808576970024,18986.34568929273,19976.426546989733,52
2016-03-10,601.4786377730543,19368.713779712365,19970.19241748542,53
2016-03-11,193.47011396583832,20206.956076394963,20400.426190360802,54
2016-03-14,725.716559566692,19610.32888663871,20336.0454462054,53
2016-03-15,1315.8787356057019,18942.852264236008,20258.73099984171,51
2016-03-16,896.6290499293827,19537.511083310714,20434.140133240096,52
2016-03-17,447.5963528499392,20117.370720922652,20564.96707377259,53
2016-03-18,23.92730225210545,20678.880401401082,20702.807703653187,54
2016-03-21,1175.0336485170074,19485.990582126942,20661.02423064395,51
2016-03-22,2238.390182126683,18401.252390149373,20639.642572276058,48
2016-03-23,4980.19648887989,15495.394736839096,20475.591225718985,40
2016-03-24,6244.787355275391,14204.181959344029,20448.96931461942,37
2016-03-28,6643.636523997476,13823.289052551278,20466.925576548754,36
2016-03-29,5407.717727991665,15190.928872105189,20598.646600096854,39
2016-03-30,4168.197856517559,16490.466668050896,20658.664524568456,42
2016-03-31,3342.8630417922095,17290.50732634153,20633.37036813374,44
2016-04-01,2531.2532064198085,18189.796180684225,20721.049387104034,46
2016-04-04,879.8808825113795,19787.561379555602,20667.442262066983,50
2016-04-05,1683.730247325017,18807.767354815183,20491.4976021402,48
2016-04-06,20.646679040407776,20767.89792451721,20788.544603557617,52
2016-04-07,1293.6110183213852,19179.753682350867,20473.364700672253,49
2016-04-08,59.30326132309585,20512.49268864839,20571.79594997149,52
2016-04-11,72.86933515102857,20500.19691098711,20573.06624613814,52
2016-04-12,108.04238016678346,20626.204650278836,20734.24703044562,52
2016-04-13,108.04238016678346,20933.50401252609,21041.54639269287,52
2016-04-14,126.76543535184936,20858.01590753364,20984.78134288549,52
2016-04-15,126.76543535184936,20868.923379653894,20995.688815005742,52
2016-04-18,126.76543535184936,21023.164882304678,21149.930317656526,52
2016-04-19,126.76543535184936,21183.951831715865,21310.717267067714,52
2016-04-20,126.76543535184936,21314.231797707078,21440.997233058926,52
2016-04-21,1959.413083055707,19314.58226683464,21273.99534989035,48
2016-04-22,1125.6574499933074,20199.315983559485,21324.973433552794,50
2016-04-25,312.07805466231326,20976.652469838376,21288.73052450069,52
2016-04-26,232.08690699658393,21164.404934508308,21396.491841504892,52
2016-04-27,248.59047980309163,21270.550837269202,21519.141317072295,52
2016-04-28,274.5546391553801,21046.455729571582,21321.010368726962,52
2016-04-29,301.15021720612674,20880.32412289089,21181.474340097015,52
2016-05-02,301.15021720612674,21040.975732867046,21342.125950073172,52
2016-05-03,323.1118503518472,20791.84333087878,21114.955181230627,52
2016-05-04,373.68224365200473,20699.435620359425,21073.11786401143,52
2016-05-05,373.68224365200473,20679.328293660394,21053.0105373124,52
2016-05-06,373.68224365200473,20727.11848787935,21100.800731531355,52
2016-05-09,373.68224365200473,20798.31162222916,21171.993865881166,52
2016-05-10,373.68224365200473,21021.359027828872,21395.041271480877,52
2016-05-11,381.26666865617227,20825.13396087487,21206.400629531043,52
2016-05-12,381.26666865617227,20856.091575494796,21237.358244150968,52
2016-05-13,381.26666865617227,20670.820365021453,21052.087033677624,52
2016-05-16,381.26666865617227,20809.520655403445,21190.787324059616,52
2016-05-17,377.032847430192,20594.395859899498,20971.42870732969,52
2016-05-18,377.032847430192,20501.401634757338,20878.43448218753,52
2016-05-19,377.032847430192,20528.900444593866,20905.93329202406,52
2016-05-20,377.032847430192,20676.7844117078,21053.81725913799,52
2016-05-23,377.032847430192,20622.494145130706,20999.5269925609,52
2016-05-24,377.032847430192,20888.72842865809,21265.761276088284,52
2016-05-25,377.032847430192,20970.98056000654,21348.013407436734,52
2016-05-26,377.032847430192,21006.471048549534,21383.503895979728,52
2016-05-27,377.032847430192,21112.51725733536,21489.550104765553,52
2016-05-31,377.032847430192,21120.572836436942,21497.605683867136,52
2016-06-01,377.032847430192,21155.734108830206,21532.7669562604,52
2016-06-02,405.8667678022814,21166.733528103316,21572.6002959056,52
2016-06-03,405.8667678022814,21157.976886806286,21563.84365460857,52
2016-06-06,405.8667678022814,21189.536547502405,21595.403315304688,52
2016-06-07,405.8667678022814,21262.925170001075,21668.79193780336,52
2016-06-08,405.8667678022814,21324.71420077346,21730.58096857574,52
2016-06-09,405.8667678022814,21332.082342199086,21737.94911000137,52
2016-06-10,869.4300247189813,20696.53412998805,21565.96415470703,51
2016-06-13,866.1885428855852,20540.010134266086,21406.19867715167,51
2016-06-14,415.4341023679764,20986.666227706148,21402.100330074125,52
2016-06-15,17.832402162901644,21329.933965912274,21347.766368075176,53
2016-06-16,17.832402162901644,21415.131053144672,21432.963455307574,53
2016-06-17,17.832402162901644,21399.195389565724,21417.027791728626,53
2016-06-20,17.832402162901644,21532.961701298264,21550.794103461165,53
2016-06-21,17.832402162901644,21603.393897136233,21621.226299299135,53
2016-06-22,17.832402162901644,21596.211043940937,21614.04344610384,53
2016-06-23,17.832402162901644,21877.999811965696,21895.832214128597,53
2016-06-24,477.52525129084813,20703.894248537687,21181.419499828535,52
2016-06-27,60.087513836330004,20811.799358889577,20871.886872725907,53
2016-06-28,92.65872506772962,21056.879271800535,21149.537996868265,53
2016-06-29,113.65039324841939,21362.67201100767,21476.32240425609,53
2016-06-30,113.65039324841939,21698.979849938034,21812.630243186453,53
2016-07-01,172.1888233535326,21674.213315936264,21846.402139289796,53
2016-07-05,609.1769617864151,21092.291804283,21701.468766069414,52
2016-07-06,88.90631368516978,21687.5454758661,21776.45178955127,53
2016-07-07,80.81064608816826,21652.286042433218,21733.096688521386,53
2016-07-08,80.81064608816826,21994.66495457913,22075.475600667298,53
2016-07-11,91.54112590708263,22053.78970782585,22145.330833732933,53
2016-07-12,411.4389895612912,21877.07463552006,22288.513625081352,52
2016-07-13,411.4389895612912,21871.451487637572,22282.890477198864,52
2016-07-14,411.4389895612912,22009.190901213155,22420.629890774446,52
2016-07-15,411.4389895612912,21994.75656597416,22406.19555553545,52
2016-07-18,469.3422965583711,21960.114987164718,22429.457283723088,52
2016-07-19,506.0764893976106,21821.556295216782,22327.632784614394,52
2016-07-20,34.25576540885038,22478.868767626645,22513.124533035494,53
2016-07-21,1799.6260539541163,20667.323202220843,22466.949256174958,49
2016-07-22,444.20080548609377,22146.22000231428,22590.420807800372,52
2016-07-25,912.2587691941642,21592.831241722826,22505.09001091699,51
2016-07-26,8.081152377674925,22620.89091695055,22628.972069328225,53
2016-07-27,14.170766096937768,22533.946450613428,22548.117216710365,53
2016-07-28,435.7905939469835,22171.51627565449,22607.30686960147,52
2016-07-29,442.4238508639746,22061.450053033877,22503.873903897853,52
2016-08-01,442.4238508639746,21971.007674545453,22413.43152540943,52
2016-08-02,24.27122714625432,22195.430243678868,22219.701470825123,53
2016-08-03,24.27122714625432,22383.58840182586,22407.859628972114,53
2016-08-04,24.27122714625432,22332.14075218978,22356.411979336037,53
2016-08-05,71.84392619484339,22524.274336608763,22596.118262803608,53
2016-08-08,54.18201981017444,22602.533848291947,22656.71586810212,53
2016-08-09,22.20717621319949,22553.81278248637,22576.01995869957,53
2016-08-10,49.78761975003812,22460.836182497653,22510.62380224769,53
2016-08-11,49.78761975003812,22631.485565965457,22681.273185715494,53
2016-08-12,49.78761975003812,22595.055917567628,22644.843537317665,53
2016-08-15,49.78761975003812,22714.777803691293,22764.56542344133,53
2016-08-16,1036.7409830152928,21631.899166086925,22668.64014910222,51
2016-08-17,263.49038628127533,22470.265024315227,22733.755410596503,53
2016-08-18,263.49038628127533,22574.207253840665,22837.69764012194,53
2016-08-19,306.2562433127549,22527.747354516545,22834.003597829298,53
2016-08-22,306.2562433127549,22512.186438144505,22818.442681457258,53
2016-08-23,306.2562433127549,22666.90926694344,22973.165510256193,53
2016-08-24,306.2562433127549,22572.01880738605,22878.275050698805,53
2016-08-25,306.2562433127549,22555.38257189593,22861.638815208684,53
2016-08-26,306.2562433127549,22446.2310832116,22752.487326524355,53
2016-08-29,306.2562433127549,22588.269152416964,22894.525395729717,53
2016-08-30,306.2562433127549,22537.85603960926,22844.112282922015,53
2016-08-31,304.4771514551079,22409.27687703449,22713.754028489595,53
2016-09-01,283.9184271219921,22402.64174347627,22686.560170598263,53
2016-09-02,283.9184271219921,22506.85850886242,22790.776935984413,53
2016-09-06,314.09340008181226,22499.604034284086,22813.6974343659,53
2016-09-07,314.09340008181226,22474.135131804836,22788.22853188665,53
2016-09-08,314.09340008181226,22435.92241777086,22750.015817852673,53
2016-09-09,314.09340008181226,21858.90763075539,22173.001030837204,53
2016-09-12,314.09340008181226,22203.320365187385,22517.413765269197,53
2016-09-13,314.09340008181226,21834.733314074736,22148.82671415655,53
2016-09-14,314.09340008181226,21762.6784674767,22076.771867558513,53
2016-09-15,314.09340008181226,21934.956342361333,22249.049742443145,53
2016-09-16,375.54035402647605,21745.222627293628,22120.762981320106,53
2016-09-19,375.54035402647605,21815.27889588504,22190.819249911518,53
2016-09-20,375.54035402647605,21788.334685518865,22163.87503954534,53
2016-09-21,375.54035402647605,22078.873618291047,22454.413972317525,53
2016-09-22,375.54035402647605,22214.41703882355,22589.957392850025,53
2016-09-23,356.827404707913,22087.559691418464,22444.38709612638,53
2016-09-26,352.34109267148585,21963.87856349425,22316.219656165737,53
2016-09-27,352.34109267148585,22044.893766256995,22397.23485892848,53
2016-09-28,352.34109267148585,22225.47869173181,22577.819784403295,53
2016-09-29,352.34109267148585,22112.818661881196,22465.159754552682,53
2016-09-30,352.34109267148585,22271.963848134666,22624.304940806152,53
2016-10-03,392.56760615302136,22145.0129153171,22537.58052147012,53
2016-10-04,392.56760615302136,22023.95355574361,22416.52116189663,53
2016-10-05,402.3666398048032,22084.58659250903,22486.953232313834,53
2016-10-06,402.3666398048032,22100.842766982205,22503.20940678701,53
2016-10-07,402.3666398048032,21937.296265894434,22339.66290569924,53
2016-10-10,402.3666398048032,22020.04128759052,22422.407927395325,53
2016-10-11,402.3666398048032,21724.68701532893,22127.053655133735,53
2016-10-12,402.3666398048032,21786.53577116886,22188.902410973664,53
2016-10-13,402.3666398048032,21711.109903713237,22113.47654351804,53
2016-10-14,402.3666398048032,21697.13557528809,22099.502215092896,53
2016-10-17,402.3666398048032,21622.882554755106,22025.24919455991,53
2016-10-18,402.3666398048032,21703.2970546511,22105.663694455903,53
2016-10-19,402.3666398048032,21769.95453981401,22172.321179618815,53
2016-10-20,406.65488014984106,21740.835655221465,22147.490535371304,53
2016-10-21,406.65488014984106,21712.821088485063,22119.475968634903,53
2016-10-24,406.65488014984106,21803.55066803678,22210.20554818662,53
2016-10-25,436.0676471686501,21704.966251486578,22141.033898655227,53
2016-10-26,436.0676471686501,21651.759390608626,22087.827037777275,53
2016-10-27,436.0676471686501,21560.06385302009,21996.131500188738,53
2016-10-28,8.674728737698956,21946.50725587151,21955.18198460921,54
2016-10-31,8.674728737698956,22005.40767966618,22014.08240840388,54
2016-11-01,8.674728737698956,21839.883604794406,21848.558333532106,54
2016-11-02,81.00434156583606,21689.715931979314,21770.72027354515,54
2016-11-03,387.2843765662028,21375.795515050013,21763.079891616217,53
2016-11-04,387.2843765662028,21376.090806056833,21763.375182623036,53
2016-11-07,387.2843765662028,21832.38909597246,22219.673472538663,53
2016-11-08,387.2843765662028,21879.09762283441,22266.381999400615,53
2016-11-09,303.86931059400234,22210.226306204488,22514.09561679849,53
2016-11-10,324.6129359492706,22373.587116115435,22698.200052064705,53
2016-11-11,414.49635748091185,22197.73801827401,22612.23437575492,53
2016-11-14,374.8498561212777,22396.36846118864,22771.218317309915,53
2016-11-15,369.5833142390441,22574.833181726794,22944.416495965837,53
2016-11-16,358.5064719227914,22507.89488153306,22866.40135345585,53
2016-11-17,358.5064719227914,22587.351064989107,22945.8575369119,53
2016-11-18,264.2133046805867,22637.477270077143,22901.69057475773,53
2016-11-21,264.2133046805867,22802.57553596964,23066.788840650228,53
2016-11-22,264.2133046805867,22962.073070886046,23226.286375566633,53
2016-11-23,214.56783992597946,23015.188233577916,23229.756073503893,53
2016-11-25,234.02009858723358,23083.152114908182,23317.172213495414,53
2016-11-28,208.47739937361013,22976.082968151703,23184.56036752531,53
2016-11-29,223.24107596220347,22957.16085507093,23180.401931033135,53
2016-11-30,197.73101023503853,23020.481737466507,23218.212747701546,53
2016-12-01,189.84579326707978,22811.538929453895,23001.384722720974,53
2016-12-02,144.08864144378532,22923.331031151032,23067.419672594817,53
2016-12-05,144.08864144378532,23093.07609170779,23237.164733151574,53
2016-12-06,144.08864144378532,23132.841284197584,23276.92992564137,53
2016-12-07,144.08864144378532,23418.516215729607,23562.60485717339,53
2016-12-08,144.08864144378532,23507.325728787288,23651.414370231072,53
2016-12-09,144.08864144378532,23611.009749054083,23755.098390497868,53
2016-12-12,181.70781864786983,23580.864995415337,23762.572814063205,53
2016-12-13,142.2200984972273,23677.227585417768,23819.447683914994,53
2016-12-14,3614.5557743350964,19928.882381049414,23543.43815538451,46
2016-12-15,309.5627890008402,23297.529963386696,23607.092752387536,53
2016-12-16,264.99790617173545,23318.064070241733,23583.061976413468,53
2016-12-19,264.99790617173545,23363.288112405924,23628.28601857766,53
2016-12-20,264.99790617173545,23411.233711513647,23676.231617685382,53
2016-12-21,248.34008312177542,23397.61891865533,23645.959001777108,53
2016-12-22,248.34008312177542,23385.325154456677,23633.665237578454,53
2016-12-23,248.34008312177542,23398.170423771127,23646.510506892904,53
2016-12-27,248.34008312177542,23469.160441931257,23717.500525053034,53
2016-12-28,1662.5028672460132,21846.35447558056,23508.857342826574,50
2016-12-29,247.87772273045005,23329.2080191956,23577.08574192605,53
2016-12-30,1214.040724856484,22226.35287811535,23440.393602971835,51
2017-01-03,266.776232547931,23414.836075165895,23681.612307713825,53
2017-01-04,266.776232547931,23650.247182805222,23917.023415353153,53
2017-01-05,266.776232547931,23628.055481361534,23894.831713909465,53
2017-01-06,266.776232547931,23811.873500834135,24078.649733382066,53
2017-01-09,266.776232547931,23682.258590534453,23949.034823082384,53
2017-01-10,249.6194533917914,23672.38504093033,23922.004494322122,53
2017-01-11,254.21926955570348,23743.668173871443,23997.887443427146,53
2017-01-12,196.3128694554016,23788.243923874437,23984.556793329837,53
2017-01-13,196.3128694554016,23827.467007642594,24023.779877097993,53
2017-01-17,227.10840035194815,23861.519727818475,24088.62812817042,53
2017-01-18,122.41567330312421,24050.434802310298,24172.85047561342,53
2017-01-19,132.1849888952371,23879.66144812309,24011.84643701833,53
2017-01-20,132.1849888952371,23947.785367968187,24079.970356863425,53
2017-01-23,132.1849888952371,23868.52165319121,24000.706642086447,53
2017-01-24,174.54970601583165,23982.276119184924,24156.825825200754,53
2017-01-25,69.22816390396258,24240.300723807224,24309.528887711185,53
2017-01-26,105.02214015956866,24088.717187295646,24193.739327455216,53
2017-01-27,105.02214015956866,24040.659331699953,24145.681471859523,53
2017-01-30,130.2179425080315,23865.5042098993,23995.722152407332,53
2017-01-31,130.2179425080315,23940.67910348527,24070.8970459933,53
2017-02-01,162.84074010757354,23821.511723952925,23984.3524640605,53
2017-02-02,162.84074010757354,23909.920151948638,24072.760892056212,53
2017-02-03,162.84074010757354,24088.604549925087,24251.44529003266,53
2017-02-06,200.99042070899299,23937.69590538068,24138.68632608967,53
2017-02-07,200.99042070899299,23943.177890444065,24144.16831115306,53
2017-02-08,231.6184319219542,23930.157376845244,24161.775808767197,53
2017-02-09,231.6184319219542,24113.796886718395,24345.41531864035,53
